Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Scottish Deerhound,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Scottish Terrier,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Sealyham Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Segugio Italiano,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,Free,£7.39,£88.68,£99,1000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,Free,£13.35,£160.20,£99,2000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,Free,£19.24,£230.88,£99,4000
Animal Friends,Dog,Serbian Hound,4,Male,Yes,Free,£25.56,£306.72,£99,6000
Animal Friends,Dog,Setter,4,Male,Yes,Free,£12.72,£152.64,£99,1000
Animal Friends,Dog,Setter,4,Male,Yes,Free,£22.99,£275.88,£99,2000
Animal Friends,Dog,Setter,4,Male,Yes,Free,£33.15,£397.80,£99,4000
Animal Friends,Dog,Setter,4,Male,Yes,Free,£44.04,£528.48,£99,6000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Sheba Inu,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Sheepadoodle,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Shetland Sheepdog,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Shi Chi,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Shi Chi,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Shi Chi,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Shi Chi,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Shichon,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Shichon,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Shichon,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Shichon,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,Free,£6.96,£83.52,£99,1000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,Free,£12.56,£150.72,£99,2000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,Free,£18.11,£217.32,£99,4000
Animal Friends,Dog,Shih Tzu,4,Male,Yes,Free,£24.06,£288.72,£99,6000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Shih-Poo,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,Free,£12.70,£152.40,£99,1000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,Free,£22.94,£275.28,£99,2000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,Free,£33.07,£396.84,£99,4000
Animal Friends,Dog,Shiloh Shepherd,4,Male,Yes,Free,£43.94,£527.28,£99,6000
Animal Friends,Dog,Shorkie,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Shorkie,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Shorkie,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Shorkie,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Siberian Husky,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Silken Windhound,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Silky Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Skye Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Sloughi,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Sloughi,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Sloughi,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Sloughi,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Slovakian Pointer,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Slovakian Rough Haired Pointer,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Small Munsterlander,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Smooth Collie,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Smooth Fox Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Soft Coated Wheaten Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,South African Boerboel,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,South African Mastiff,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Spaniel,4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,Spaniel,4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,Spaniel,4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,Spaniel,4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Spanish Mastiff,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Spanish Water Dog,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Spitz,4,Male,Yes,Failed to Extract,,,
Animal Friends,Dog,Spitz Mittel,4,Male,Yes,Failed to Extract,,,
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Sporting Lucas Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Springer Spaniel,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Sprocker Spaniel,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,Free,£16.62,£199.44,£99,1000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,Free,£30.03,£360.36,£99,2000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,Free,£43.30,£519.60,£99,4000
Animal Friends,Dog,St Johns Waterdog,4,Male,Yes,Free,£57.51,£690.12,£99,6000
Animal Friends,Dog,St. Bernard,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,St. Bernard,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,St. Bernard,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,St. Bernard,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Stabyhoun,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,Free,£9.73,£116.76,£99,1000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,Free,£17.58,£210.96,£99,2000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,Free,£25.36,£304.32,£99,4000
Animal Friends,Dog,Staffordshire Bull Terrier,4,Male,Yes,Free,£33.69,£404.28,£99,6000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,Free,£9.59,£115.08,£99,1000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,Free,£17.33,£207.96,£99,2000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,Free,£24.98,£299.76,£99,4000
Animal Friends,Dog,Standard Poodle,4,Male,Yes,Free,£33.19,£398.28,£99,6000
Animal Friends,Dog,Sulki,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Sulki,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Sulki,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Sulki,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Sussex Bulldog,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Sussex Spaniel,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Swedish Lapphund,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Swedish Vallhund,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Swiss Appenzelois,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Swiss Laufhund,4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,Free,£13.47,£161.64,£99,1000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,Free,£24.34,£292.08,£99,2000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,Free,£35.10,£421.20,£99,4000
Animal Friends,Dog,Swiss Laufhund (Jura),4,Male,Yes,Free,£46.63,£559.56,£99,6000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Tamaskan Dog,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,Free,£7.57,£90.84,£99,1000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,Free,£13.69,£164.28,£99,2000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,Free,£19.73,£236.76,£99,4000
Animal Friends,Dog,Teddy Bear Zuchon,4,Male,Yes,Free,£26.21,£314.52,£99,6000
Animal Friends,Dog,Terridoodle,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Terridoodle,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Terridoodle,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Terridoodle,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Terrier,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Terrier,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Terrier,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Terrier,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Terrier Group,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Terrier Group,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Terrier Group,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Terrier Group,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Terripoo,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Terripoo,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Terripoo,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Terripoo,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Tervueren,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Tervueren,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Tervueren,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Tervueren,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Texas Heeler,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Tibetan Mastiff,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,Free,£11.73,£140.76,£99,1000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,Free,£21.18,£254.16,£99,2000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,Free,£30.53,£366.36,£99,4000
Animal Friends,Dog,Tibetan Spaniel,4,Male,Yes,Free,£40.56,£486.72,£99,6000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Tibetan Terrier,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Tornjak,4,Male,Yes,Free,£10.94,£131.28,£99,1000
Animal Friends,Dog,Tornjak,4,Male,Yes,Free,£19.76,£237.12,£99,2000
Animal Friends,Dog,Tornjak,4,Male,Yes,Free,£28.49,£341.88,£99,4000
Animal Friends,Dog,Tornjak,4,Male,Yes,Free,£37.84,£454.08,£99,6000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,Free,£9.95,£119.40,£99,1000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,Free,£17.96,£215.52,£99,2000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,Free,£25.91,£310.92,£99,4000
Animal Friends,Dog,Toy Keeshond,4,Male,Yes,Free,£34.41,£412.92,£99,6000
Animal Friends,Dog,Trailhound,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Trailhound,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Trailhound,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Trailhound,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,Free,£9.17,£110.04,£99,1000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,Free,£16.56,£198.72,£99,2000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,Free,£23.88,£286.56,£99,4000
Animal Friends,Dog,Transylvanian Hound,4,Male,Yes,Free,£31.73,£380.76,£99,6000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Victorian Bulldog,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Volpino Italiano,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,Free,£17.57,£210.84,£99,1000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,Free,£31.74,£380.88,£99,2000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,Free,£45.76,£549.12,£99,4000
Animal Friends,Dog,Wachtelhund,4,Male,Yes,Free,£60.79,£729.48,£99,6000
Animal Friends,Dog,Weimaraner,4,Male,Yes,Free,£14.20,£170.40,£99,1000
Animal Friends,Dog,Weimaraner,4,Male,Yes,Free,£25.65,£307.80,£99,2000
Animal Friends,Dog,Weimaraner,4,Male,Yes,Free,£36.99,£443.88,£99,4000
Animal Friends,Dog,Weimaraner,4,Male,Yes,Free,£49.13,£589.56,£99,6000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Welsh Border Collie,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Welsh Cardigan Corgi,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Welsh Collie,4,Male,Yes,Free,£29.13,£349.56,£99,6000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Welsh Corgi,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,Free,£20.74,£248.88,£99,1000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,Free,£37.46,£449.52,£99,2000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,Free,£54.02,£648.24,£99,4000
Animal Friends,Dog,Welsh Pembroke Corgi,4,Male,Yes,Free,£71.76,£861.12,£99,6000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,Free,£8.42,£101.04,£99,1000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,Free,£15.21,£182.52,£99,2000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,Free,£21.93,£263.16,£99,4000
Animal Friends,Dog,Welsh Sheepdog,4,Male,Yes,Free,£29.13,£349.56,£99,6000
