Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Cat,Japanese Bobtail - Shorthair,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Japanese Bobtail - Shorthair,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Japanese Bobtail - Shorthair,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Javanese,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Javanese,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Javanese,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Javanese,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Korat,4,Female,Yes,Free,£5.69,£68.28,£99,1000
Animal Friends,Cat,Korat,4,Female,Yes,Free,£9.63,£115.56,£99,2000
Animal Friends,Cat,Korat,4,Female,Yes,Free,£13.72,£164.64,£99,4000
Animal Friends,Cat,Korat,4,Female,Yes,Free,£17.58,£210.96,£99,6000
Animal Friends,Cat,Kuril Bobtail,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Kuril Bobtail,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Kuril Bobtail,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Kuril Bobtail,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Kurilian Bobtail,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Kurilian Bobtail,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Kurilian Bobtail,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Kurilian Bobtail,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,La Perm,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,La Perm,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,La Perm,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,La Perm,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Lilac Burmese,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Lilac Burmese,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Lilac Burmese,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Lilac Burmese,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Lilac Colourpoint,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Lilac Colourpoint,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Lilac Colourpoint,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Lilac Colourpoint,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Lilac Pointed Siamese,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Lilac Pointed Siamese,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Lilac Pointed Siamese,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Lilac Pointed Siamese,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Lilac Tortie Burmese,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Lilac Tortie Burmese,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Lilac Tortie Burmese,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Lilac Tortie Burmese,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Longhair Black,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Black,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Black,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Black,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Black And White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Black And White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Black And White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Black And White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue Cream,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Cream,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue Cream,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue Cream,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue Cream And White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Cream And White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue Cream And White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue Cream And White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue Persian,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Persian,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue Persian,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue Persian,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue Point,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Point,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue Point,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue Point,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue Smoke,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Smoke,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue Smoke,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue Smoke,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Blue-Grey,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue-Grey,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Blue-Grey,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Blue-Grey,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Chocolate,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Chocolate,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Chocolate,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Chocolate,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Chocolate And Black,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Chocolate And Black,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Chocolate And Black,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Chocolate And Black,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Colourpoint,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Colourpoint,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Colourpoint,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Colourpoint,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Cream,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Cream,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Cream,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Cream,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Cream Cameo,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Cream Cameo,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Longhair Cream Cameo,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Longhair Cream Cameo,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Longhair Cream Cameo X,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Cream Cameo X,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Cream Cameo X,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Cream Cameo X,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Ginger,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Ginger,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Ginger,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Ginger,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Ginger And White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Ginger And White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Ginger And White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Ginger And White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Grey,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Grey,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Grey,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Grey,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Grey And White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Grey And White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Grey And White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Grey And White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Lilac,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Lilac,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Lilac,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Lilac,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Red,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Red,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Red,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Red Colourpoint,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Colourpoint,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Red Colourpoint,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Red Colourpoint,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Red Point Cameo,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Point Cameo,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Red Point Cameo,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Red Point Cameo,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Red Tortie,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Tortie,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Red Tortie,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Red Tortie,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Silver,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Silver,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Silver,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Silver,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Silver Tabby,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Silver Tabby,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Silver Tabby,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Silver Tabby,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tabby,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tabby,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tabby,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tabby And White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby And White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tabby And White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tabby And White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tabby Point,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby Point,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tabby Point,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tabby Point,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tortie,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tortie,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tortie,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tortie,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair Tortie And White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tortie And White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair Tortie And White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair Tortie And White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair White,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair White,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair White,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair White,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair White And Black,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair White And Black,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair White And Black,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair White And Black,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Longhair White And Ginger,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair White And Ginger,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Longhair White And Ginger,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Longhair White And Ginger,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Maine Coon,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Maine Coon,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Maine Coon,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Maine Coon,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Manx,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Manx,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Manx,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Manx,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Mixed Breed Cat,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Mixed Breed Cat,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Mixed Breed Cat,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Mixed Breed Cat,4,Female,Yes,Free,£12.95,£155.40,£99,6000
Animal Friends,Cat,Munchkin,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Munchkin,4,Female,Yes,Free,£6.37,£76.44,£99,2000
Animal Friends,Cat,Munchkin,4,Female,Yes,Free,£8.78,£105.36,£99,4000
Animal Friends,Cat,Munchkin,4,Female,Yes,Free,£11.26,£135.12,£99,6000
Animal Friends,Cat,Nebelung,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Nebelung,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Nebelung,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Nebelung,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Non Pedigree,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Non Pedigree,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Non Pedigree,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Non Pedigree,4,Female,Yes,Free,£12.95,£155.40,£99,6000
Animal Friends,Cat,Non Pedigree Longhair,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Non Pedigree Longhair,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Non Pedigree Longhair,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Non Pedigree Longhair,4,Female,Yes,Free,£12.95,£155.40,£99,6000
Animal Friends,Cat,Non Pedigree Shorthair,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Non Pedigree Shorthair,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Non Pedigree Shorthair,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Non Pedigree Shorthair,4,Female,Yes,Free,£12.95,£155.40,£99,6000
Animal Friends,Cat,Nordic,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Nordic,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Nordic,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Nordic,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Norwegian Forest Cat,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Norwegian Forest Cat,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Norwegian Forest Cat,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Norwegian Forest Cat,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Ocicat,4,Female,Yes,Free,£5.38,£64.56,£99,1000
Animal Friends,Cat,Ocicat,4,Female,Yes,Free,£9.09,£109.08,£99,2000
Animal Friends,Cat,Ocicat,4,Female,Yes,Free,£12.96,£155.52,£99,4000
Animal Friends,Cat,Ocicat,4,Female,Yes,Free,£16.61,£199.32,£99,6000
Animal Friends,Cat,Oriental,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Oriental,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Oriental,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Female,Yes,Free,£7.09,£85.08,£99,2000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Female,Yes,Free,£10.10,£121.20,£99,4000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Female,Yes,Free,£12.95,£155.40,£99,6000
Animal Friends,Cat,Oriental Havan,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental Havan,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Oriental Havan,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Oriental Havan,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Oriental Shaded,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental Shaded,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Oriental Shaded,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Oriental Shaded,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Oriental Shorthair,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental Shorthair,4,Female,Yes,Free,£7.13,£85.56,£99,2000
Animal Friends,Cat,Oriental Shorthair,4,Female,Yes,Free,£10.18,£122.16,£99,4000
Animal Friends,Cat,Oriental Shorthair,4,Female,Yes,Free,£13.04,£156.48,£99,6000
Animal Friends,Cat,Persian,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Persian,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Persian,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Persian,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Persian Bi-Colour,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Persian Bi-Colour,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Persian Bi-Colour,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Persian Bi-Colour,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Persian Blue,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Persian Blue,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Persian Blue,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Persian Blue,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Persian Chinchilla,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Persian Chinchilla,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Persian Chinchilla,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Persian Chinchilla,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Persian Cream,4,Female,Yes,Free,£5.26,£63.12,£99,1000
Animal Friends,Cat,Persian Cream,4,Female,Yes,Free,£8.85,£106.20,£99,2000
Animal Friends,Cat,Persian Cream,4,Female,Yes,Free,£12.61,£151.32,£99,4000
Animal Friends,Cat,Persian Cream,4,Female,Yes,Free,£16.16,£193.92,£99,6000
Animal Friends,Cat,Persian Exotic,4,Female,Yes,Free,£5.26,£63.12,£99,1000
